delta,trans_satoshis
56,48.5679515396
23,47.9337360737
63,53.1186537064
43,52.71548442251715
32,49.2263316492
39,48.4395729864
47,48.0252792366
46,52.1641433554
22,50.733217113415684
49,45.9278973549
65,51.4654287997
25,42.16929496954738
65,48.1152209554
27,49.7352352746
46,34.1676586610584
46,50.925277404
50,40.41205415460403
65,56.1185614697
29,57.3927178103
29,52.7767573688
68,38.1437117984299
39,55.2438157234
63,50.790443869
60,40.50610433762306
58,54.2013544265
54,12.488204078996407
52,59.4673325675
29,58.41733151928481
49,52.1816472914
52,46.50982047276186
20,52.8019410648
30,55.8036310195
56,43.91164925803953
61,53.8786285855
23,30.29045658277356
37,55.8464853477
45,15.573165586274957
25,63.0544009429
33,35.18977715772108
40,55.0760303469
64,62.620697182
35,59.2487864129
42,58.7681795842
43,11.47401909642433
41,63.1995650566
25,60.7057270764
35,42.36957491244065
54,62.6698980493
52,35.67471202429212
59,60.8168016389
44,60.481892061
27,50.18414170920816
28,59.4493582156
56,30.474576442854303
43,61.2948992741
21,65.2062917593
58,64.7321260487
26,6.741101112489765
44,65.27863697
32,50.24131708185232
52,67.435847046
39,29.87076023874908
43,63.4394943441
31,68.1746964653
38,66.7013920878
63,64.4957611663
38,70.7600254642
53,64.11084015
68,28.498005761170297
35,68.727914704
64,29.979161240950976
62,66.0789291659
36,66.5787961616
54,65.9982406511
55,42.869912113997664
58,73.5673039962
3,164.5130858998898
73,60.91566352227695
72,70.0800861059
86,24.980766654772196
94,68.8680130294
66,57.08799066996217
72,69.9520150753
77,69.8930057472
92,24.769710001153975
84,69.7370148002
62,65.3582332158
65,74.9949986124
80,65.2032539583
59,25.29967504845692
81,72.0219264523
84,49.532039392782174
65,74.2924845537
94,20.817170071521673
51,71.6169806165
90,63.16966541580645
91,71.7333224489
79,66.160644034
96,67.2030542397
91,65.8613084165
86,69.5394695845
85,73.4074132867
77,65.4755852852
63,40.32344759512324
74,72.5238300744
59,65.6093190692
99,22.768977495677927
79,67.0247732273
71,69.5658345132
61,33.83497612052042
52,66.7700350015
88,46.67651934001385
62,74.5586632744
64,12.994347507994004
80,71.5699026847
50,65.2413850482
86,71.1397251357
67,74.0887785292
81,54.00761019245369
99,68.1847817789
71,65.8353247012
57,17.08509803243826
77,66.3381840156
61,37.380583956882845
60,71.8741672404
86,58.6445448903998
88,71.2125332142
93,50.43777716220113
53,72.127466605
88,68.5056375673
62,74.0526885877
79,69.6807253406
97,58.2428893055985
67,70.7609453293
82,38.855492527092224
57,71.3329573351
72,45.75239637843112
90,66.5277456699
54,35.091391886896375
53,70.5197495511
70,53.86702787101144
84,67.3356141886
50,40.0294973470987
66,67.5592665916
55,51.92173709945305
90,74.2587257912
57,45.8780290795027
69,67.7124261844
85,72.2410684494
97,10.07132182920625
99,68.9746821897
60,43.1952514878845
93,67.7146593464
59,66.3567873574
99,53.82052833863659
86,67.8501759184
93,21.972061163279463
95,70.6047011468
66,15.492785511401772
81,65.1434837612
71,68.1798226091
51,11.087889618612923
85,73.0751784854
59,71.5242134728
74,71.7600365377
59,66.5476369455
63,71.6671459599
64,73.3840293854
67,16.268690497683853
97,66.6205613962
92,68.2452769891
71,26.245412776844347
75,65.6345271194
65,66.6502872107
82,66.5834387291
80,44.605482736986346
69,74.5218556763
79,14.039762371037973
69,74.8534842926
58,46.05086315978632
78,74.6829834299
96,68.9520293402
85,32.926784174416895
71,68.566754276
77,67.2302538198
90,67.9984265937606
72,69.1152817457
77,58.92189265465634
67,73.1611362659
57,44.662699093375345
87,71.2722581892
94,69.98369681303998
89,67.7510272758
73,68.6063026083
66,71.5838800059
79,59.51840438333255
74,67.0356807523
77,24.285055130663565
81,74.2621567682
94,73.150397594
78,65.4334602438
50,69.44307441041599
85,72.4516885324
90,67.4576226066
93,74.0471785957
93,13.420960518131707
75,74.6780795063
71,53.544063680897494
62,73.7888623121
62,43.69191719124677
72,66.6303191333
76,55.75518189737162
81,72.2221921669
71,74.251402879
69,60.839137701689914
66,73.0486586765
69,67.2110590678
7,132.08586530186403
55,68.3794507382
64,73.9618182115
32,66.7453904575
29,72.1595024903
46,68.8629664624
43,64.3656243983
59,71.6093399556
37,65.4370264512
66,62.0040977708
34,63.4513384689
62,67.7836970807
20,67.3113212829
64,66.4795335543
23,46.52173249943802
64,63.6982589851
42,65.282339568
43,62.2611385658
63,61.9254553066
44,59.6626697808
44,58.7563838371
43,43.534905549034306
28,64.1326605984
47,47.4966518741025
34,65.2602166102
59,59.2948954459
31,58.3914668492
42,42.68634150800268
65,61.6222340048
20,62.5935952004
52,54.3531463631
27,61.9201202091
41,62.2550565745
66,54.638301021
36,52.2068256783
32,73.42067550626794
31,56.8753626788
69,23.23989643762811
29,53.8588420588
42,55.4988992314
53,54.6581338541
50,52.6035772751
48,50.3383580499
64,57.8411458002
54,63.94028333462148
26,56.4463306263
60,49.1747655885
31,47.6277858886
28,50.5076116938
23,59.80091437176321
37,47.4945601029
54,49.9102738812
48,52.6587187767
67,54.6358991816
39,53.3878011244
65,52.090810654
28,47.4063294865
41,26.344896538415732
57,50.3221289538
21,51.9135811545
63,28.03651450589519
54,50.2235167577
47,46.6001714733
26,46.0234144203
67,44.9271110674
53,47.469175664
47,46.5882429276
20,44.8034296773
41,42.2824310998
54,41.3890839471
34,35.72302569577122
67,42.8191182909
66,45.7338557482
38,73.00651383866327
52,46.997610082
46,37.859284462
55,40.4369159357
26,68.11520734008992
50,45.8222047381
61,42.310087586
35,36.6197436649
56,35.0083025051
29,38.6719938268
67,50.27082498667883
54,37.2181678125
57,34.3204733096603
62,42.9304099912
51,34.1420503381
50,33.4994092818
35,55.61704353052621
35,35.3356858
59,59.98493348285803
64,31.5489852417
30,41.70918045502221
54,36.250007239
20,30.7531635728
65,37.3164816007
30,31.6146706525
65,65.03588838280176
66,31.2909463458
49,37.7790665219
68,33.0664633068
25,78.45517176756545
62,27.7976106126
67,48.09107895096983
51,35.9662647298
39,37.81890060570857
62,33.2422413449
54,49.267622685170565
34,34.6294438125
39,63.32446172266393
22,26.234417387
59,33.2078906321
34,47.6395395128393
48,29.3632564428
53,24.358570813622094
27,24.7217399101
56,44.13361396943539
68,28.2674509838
49,26.4545763348
62,40.19116294392387
24,32.0207443972
36,53.54195139857469
60,28.8933736194
20,25.1141564262
57,25.5982904917
24,30.4321956137
23,25.7693480254
42,24.304480149
23,28.6343422433
7,129.77705760498887
55,22.5686269857
45,77.23972922488099
56,17.7253278142
58,27.1001668472
42,26.810261122
52,28.0426739358
42,15.1330642272
58,15.7596392125
56,17.5184075766
52,27.9352192802
43,15.8972184307
45,19.7381376837
50,24.2439431994
40,27.6094398213
54,29.5851940175
56,15.5128861384
46,29.8969501839
58,25.0354728998
53,85.0541472693445
46,20.9532307328
44,25.7396660132
44,27.2250087735
52,15.9644527357
54,16.4372778709
56,18.4366161037
41,27.9962706439
56,50.811901682923086
54,25.7593377123
50,16.2304534364
42,17.5137401827
59,20.3091967346
41,25.0813934919
49,20.2024555058
43,19.4793611931
53,28.589472344
40,17.885664095
46,27.9203853261
42,22.5095873301
57,23.1898736627
42,17.5529138119
51,28.2495920763
48,18.4844785046
52,20.7024359143
48,25.1265738792
41,21.8433214708
57,26.0119194326
59,42.628681376576935
41,24.2436555969
50,20.838668579
48,28.2707512131
58,17.5880845468
44,25.0178594092
59,29.7080014238
41,16.8970861488
51,17.53176777391499
54,15.9058704224
46,24.9812343485
51,24.6953760636
47,27.2539749293
53,29.5915810746
41,20.8746114809
41,29.2918025265
52,26.4523378852
59,21.8145684754
40,17.3784300634
46,20.4371515968
42,20.8300495162
49,27.5328186054
58,23.734623906
41,26.6885638131
41,17.0231042356
41,23.4093394432
41,21.8810520023
59,15.9707794429
43,24.2965842239
59,25.6476473329
52,24.4406714137
58,23.0754443239
53,16.2262432846
43,28.4140666845
45,64.19153083160958
49,24.0332771916
48,16.3193395525
40,17.0424314614
47,18.7679350621
48,15.7025778354
57,21.1885895792
57,16.8985986028
56,23.3487467003
59,28.7006104926
45,26.8108711031
47,17.4718054806
48,28.3120754648
54,23.4173118945
46,28.7977084747
56,24.1165177779
50,20.9073844285
43,21.9353882876
42,17.4008899133
56,67.85784291240432
51,20.8974563606
52,18.1002549277
47,45.6736817985314
52,15.3221086035
58,24.995448947
58,16.1278792117
54,20.8157117631
51,17.1874981058
57,16.1411527046
45,17.1213888673
43,16.7137548422
47,23.3623089271
56,25.0991112548
44,23.2969462609
41,24.349969005
47,23.4659911995
50,21.5272664365
53,25.0371317506
53,23.7833045671
40,23.2097335718
48,26.2603998684
59,22.4562356431
52,19.2803827825
45,22.7863931676
43,24.9350930599
49,28.5243811645
45,16.6639883003
55,15.9574983046
1,144.63155447340947
71,29.1461634828
86,18.5935430185
92,35.3039674069
56,18.3411343982
63,32.8377811307
57,76.83872134313745
65,26.1336904095
84,22.816434755
85,29.373026455
91,23.7629169415
81,32.8689223801
95,34.56239624094202
97,30.7110544972
60,56.32896803439711
51,23.8867925129
54,76.88714501035969
56,36.6195705409
77,19.8824447871
75,22.8933405426
56,30.184366784
64,24.4849209815
60,30.1035752336
65,23.086858307
66,66.85026117228946
83,32.7314864161
88,36.8178966153
69,19.5586070886
96,50.80451114728214
88,25.5651345756
87,35.3503638732
98,36.3332328402
88,22.8908928315
60,23.7422927683
79,28.7995091296
63,35.6920405851
62,34.3673195449
88,30.1600303117
76,28.6236078808
52,31.8594582704
53,52.07239282874775
71,41.4572384204
96,36.8815047185
97,61.80803077830507
88,22.9860165672
77,39.41401233575017
53,22.7602227765
94,40.7305818333
97,42.5739008597
79,23.932256376
75,47.04966681176988
54,40.0123194183
84,36.9197720896
56,42.81423464617349
81,37.3863659012
77,25.6385621672
54,31.7823040971
73,32.165840299
71,34.05642581227739
71,40.1254782474
54,41.8825007945
53,39.7107285384
96,36.1130550769
57,47.37934065930635
52,36.94886228
81,35.375453505426805
52,37.4889838158
94,41.8603288663
58,59.824146674115084
80,29.0330519371
74,37.5161935836
85,38.2915621315
90,32.8559269125
85,50.105749554998695
59,32.0559879328
78,34.085623454
92,29.0420750077
98,38.3492038971
95,29.5029273303
60,43.8007644145
89,47.1939673323
97,39.4160319924
61,54.6869115074435
94,31.0208221079
89,38.336644054
60,63.54799551512089
55,36.6460345984
74,33.0982491918
81,40.0396083363
89,45.7509067863
97,31.38410021
94,40.8129522996
69,44.3459532593
67,38.2018014953
80,44.0309032207
92,34.3103297827
90,46.28074670296748
76,48.9954542077
62,41.2442514307
97,47.23628603720721
77,37.719716895
70,48.03537210178465
99,40.5556091303
85,40.5861760809
83,40.0000092195
50,51.0656974878345
96,42.2610360749
80,51.2667437979
57,45.9817816355
79,73.25175852764615
71,50.9870754018
68,35.5413597507
71,32.50574977761863
58,38.1654557846
71,37.8573491408
80,44.3104426149
64,38.9217282631
74,51.5964897264
86,40.4878537882
92,41.1790636142
67,43.6008037923
52,35.2591196643
75,37.3461331487
90,38.0711162884
63,35.6925278921
54,52.29216786808395
86,52.3419806062
93,42.6458791318
53,37.2723066731
73,47.21655511168681
66,41.7608373581
96,36.59266969566344
77,52.6930138389
71,40.1668347213
81,55.0919318984
91,55.0315853387
52,37.2498324681
63,59.27631865853175
77,47.2108011702
97,41.2495634862
56,42.8276491003
68,53.4281850966
55,51.7707652692
68,25.559245893030045
67,51.9286885215
96,39.88537703463998
75,50.8717850294
64,50.6303265438
68,57.8838394499
82,57.4135738853
81,49.8888677336
53,46.5521101486
64,57.7029050144
88,56.992913578
53,36.15136924933509
99,59.5015614816
57,59.2086627875
95,77.31366267447714
63,51.9613066033
77,47.5748046081
81,59.5908116264
71,58.8862624805
52,49.2510536885
72,36.93691132121234
83,50.130131388
56,61.2646589698
92,52.6343237191
50,54.151413774
55,45.9846828725
58,78.85495889143786
70,61.4234518953
93,42.8891024495
51,55.6599951712
71,68.7369295640598
82,45.0002528198
80,53.1667522346
78,51.6089557144
65,43.9682121286
57,46.0051935467
59,63.4471830103
73,45.9971824004
52,52.8187850407
85,60.68740191960178
60,45.5170412185
72,63.8046279422
70,51.528100483310006
75,53.160178987
51,49.123675922
5,110.48226648525161
64,26.59131327932593
85,55.1875750708
85,88.3555711903702
73,52.8861599462
81,54.2533196335
55,52.8077712214
61,59.2800659838
54,35.697208803387454
71,54.0027563576
68,13.50404713506046
74,52.4029215775
50,52.2835223429
82,51.4291320814
50,45.05703012089982
86,57.0061552283
59,52.3823941331
59,51.3201878973
84,50.4068260701
76,94.56165365781456
73,56.1670701133
52,59.5375558682
81,74.94986277150866
84,59.480238906
70,65.33419117034958
66,54.4918878438
83,57.417406179
64,58.0829012403
62,58.68364573059459
55,56.4984591153
68,87.92968676420072
76,50.7221439529
75,57.9207659637
60,51.368857762
62,54.6582410239
81,54.7203165111
61,51.305296627
76,57.6998297297
59,7.486477741975119
58,56.6969478195
56,89.43685825773285
69,51.8016639082
76,53.0254130101
69,53.4640940897
59,54.0834980205
72,57.7056105518
89,28.363829236973217
57,57.235954551
88,61.258428234845766
71,57.1522284256
61,52.5767465234
63,50.3400397883
86,86.89113463340567
86,58.9196283978
57,58.0387435455
87,55.879873252
59,82.25529724772746
83,57.4812122857
51,66.63546625686061
55,52.9741931818
53,56.4177066297
50,56.9470762043
80,43.41242377166043
75,58.8744920368
71,53.63802016294914
88,54.0301614192
87,94.5830633044222
78,50.3431988323
73,55.4637018126
80,55.9121103025
65,54.35927719653806
83,52.2394207268
72,57.1385916273
83,55.3186872498
81,15.73768688084286
72,59.9076452575
68,56.7428641868
76,54.0902113642
75,54.0611322397
84,55.5685938503
80,56.555049269649075
73,50.4981297199
85,55.109828694
63,59.796927907
68,7.139861328334421
67,51.3175538501
57,54.4364798413
87,51.6642986662
70,50.5124075219
63,23.942288725444286
58,59.6684652939
53,88.87305738075473
67,55.5718608806
84,50.5043111721
58,50.9823849896
80,75.84414814087575
61,58.5069519156
71,57.3090272764
59,59.9870677976
89,58.7331679792
74,59.6660212939
83,54.9429910287
80,24.53208159716196
83,53.2746454793
82,55.1051655834
82,66.59635673944176
55,53.6501049153
65,59.5066556792
70,6.460841653815215
79,58.0281756517
61,51.6293529707
86,51.131989002
76,20.356069481146555
69,54.500179377
79,56.042127237529726
59,52.1646020085
64,58.5150940435
80,16.9824885660577
56,59.9612429697
56,54.9191077438
67,59.6985890289
81,64.16662998648988
52,50.7862454031
85,56.1218173597
85,58.6175094514
53,85.2888954536171
70,56.7995177526
61,15.866046685907982
72,55.5262032624
77,60.733105500487255
73,54.6053522957
86,50.3252539319
72,56.6266137064
60,59.5558890682
89,58.6345324136
55,54.4326944952
64,51.1849273115
75,58.6490088736
9,143.33538887385316
