delta,trans_satoshis
8,35.3327009902
10,58.52590046598722
4,54.4803538924
8,52.04391607611366
8,46.4463425994
10,45.8882017502
3,57.3738925213
11,51.6349441646
6,49.6808826733
12,38.407298706
3,71.92981096972696
5,47.3269258754
5,34.420033859231005
7,42.7230540851
4,68.82342033786436
11,49.0002534533
4,61.2067997443
11,48.5239827297
4,37.4087760958
3,57.0410542446
6,62.7407193603
12,54.0906690759
3,42.854632017
10,64.5507201927
11,31.895806441481827
9,54.724835279
10,71.8297199994825
12,59.4628300507
3,54.6014752048
5,28.506005290027318
5,35.1344412889
9,44.7500305682
12,35.1547106832
4,64.1432361578544
7,47.0261625113
3,63.4418973777
4,61.6072731329
6,44.2030754025766
3,37.877104388
11,39.3321032101
11,44.9400727724
9,41.6555280361
6,42.921921982857555
12,48.293342193
12,58.142367540245324
5,36.1941231161
6,36.73309415201932
4,40.9988143773
4,59.9233346926
4,67.6811217867523
7,49.2878111164
4,35.1716875857943
4,60.8287377522
11,52.9202817619
5,54.14122210139449
4,36.7977410491
8,45.711195363591415
10,35.8272426726
9,39.4635980552
4,57.32971233007661
8,58.0863033775
3,63.5536198535
7,62.9659854316
6,45.805580901
8,63.3898748769
4,43.94991957331484
7,55.8235037021
5,69.25972187269952
7,59.2324935587
12,41.7625632365
6,69.44184107200041
4,43.7680287781
12,38.802814575370334
9,37.2364161243
11,35.6661807921
8,59.6173370096
5,43.72127848418264
6,60.3941520268
11,65.39654214588172
9,43.4153793624
5,61.3991187514
9,36.05482913500388
7,38.6118664643
9,64.7438670998
7,44.4169132313
7,40.4068007305745
4,57.1067939074
11,57.0448469712
11,36.53680603290525
9,50.175693198
4,39.001351092
10,72.81987309862043
7,61.7356575509
5,41.6382823819
6,43.4765470169
3,26.90904612311425
5,44.845661305
6,74.81781745454313
7,36.5404496694
9,41.3664793598
7,25.291615272681156
6,43.6157808184
12,63.6488968963
4,63.9302151518
7,49.76373971766638
9,50.6949173791
10,50.880971798
8,58.19466144210391
11,36.1526093312
11,63.041669232
3,46.473861411
6,25.710487859783054
5,47.1060946666
6,45.0163985551
4,56.015431584014465
5,45.4099985015
10,55.744076033431305
8,42.8087307195
10,26.001792005216533
5,58.7725947068
8,33.33381857896565
10,52.1083497742
12,32.698471063332896
5,40.0330105379
5,40.8224166157
8,52.79972671946291
5,57.6426924606
6,57.0841031533
6,53.497668694
12,50.49590827668755
8,41.016584563
5,44.3721344325
7,56.03704407718294
11,64.6451027738
12,40.0719526421
6,56.4484025064
6,57.7989848777
12,33.90245220264413
10,58.33924707
6,58.1067318073
10,61.4364570379
6,58.1113835137
9,39.2356851222
11,40.96987634484512
6,43.623380514
5,64.4006353691
12,44.8318709307
5,36.4236143135
11,36.70151978093873
11,54.4530552265
10,43.2726934303
7,56.1015800016
4,68.49148339760373
9,60.8385432075
7,51.008196525
8,64.6338408497
6,62.61845313648779
6,36.0780692228
6,38.1378212077559
9,55.2553544455
4,27.466590737607156
9,46.795168501
4,42.5030339834
5,41.2102489896
4,33.053559401530606
5,40.2788073492
10,65.3166993967453
4,41.2920022747
7,74.92953364518979
9,51.1054727015
7,42.1857437499
8,64.420276397935
8,35.0956677654
3,59.6453757111
5,45.8367184967
9,59.55194410536091
10,37.8088495262
3,45.07774552398476
12,35.7747947199
12,59.8713542222
7,38.85903454200453
3,36.14092097
7,59.097718548841634
6,62.7507874082
11,45.7850213578
7,46.3040836158
10,30.561318139341843
12,50.0602951199
8,36.16664829113861
12,47.4584420385
4,29.285085585045973
8,58.428429811
5,60.9898617648
3,73.46091089054045
5,38.1611915694
11,38.4546842882
12,61.7947493469
8,48.6852139636
4,44.4489674246
8,42.65994685300422
8,58.2720370285
9,48.6602981781
3,62.9262905008
12,69.88727584347205
5,43.7662610031
4,50.038647499
6,50.6891675491
8,46.2488572445
5,54.26061404076749
5,52.6581162629
6,50.469968097200095
4,62.6324952199
11,43.0815579336
9,55.55584160222678
5,63.7541909783
11,50.1172875757
8,60.73620864066823
5,50.1159469793
3,63.4680100897
11,59.3806471484
4,46.61885859368272
9,42.2545388219
11,61.0361190204
5,69.76452333186798
7,39.4989715264
5,50.7686559991
8,47.03184705
10,56.9424531923
4,52.3643575573731
8,58.3760142313
12,44.7333639495
4,56.6419279804
3,61.395578092224866
6,51.8229527758
7,44.044251260529165
8,59.7491137372
3,51.4084901433
8,73.4920952522921
4,42.8349852088
3,49.4015019676
7,43.167692342532526
11,53.1823429623
12,54.1886759282
12,56.77174510742793
11,42.5625358947
11,60.76362185912064
10,54.3047628922
12,71.55495969083029
9,35.0459566738
9,47.421864803
4,34.3851538384947
12,62.9639104408
9,26.60292492582404
5,57.5246200501
10,52.6717328568
5,41.71181271166378
11,58.4191664076
3,45.8661658469
4,63.7089261543
12,45.0490003669
4,74.91122244621468
9,36.7128493855
11,56.6919903468
12,47.71664502970887
8,52.8348869892
3,36.9962590284
11,59.7119758609
9,73.55034366751684
5,45.5830018781
11,52.4916423695
11,54.6374995691382
5,55.7095249657
11,25.296433476412794
12,51.9544766037
7,60.809369632737166
9,50.8998209576
8,42.0841742878
3,51.33332304587719
6,39.7721662555
5,65.96659995906887
7,55.5150491936
7,26.78283618207914
7,49.7892604756
9,62.9687735999
6,57.4093552249
9,48.9913795666
10,59.6824931886
8,52.2295812786
5,67.00374172286317
5,39.166062092
11,50.8105087361
3,48.8225798276
12,68.93693915480121
6,50.1170297077
9,47.4467532567
6,64.3296162460721
3,46.6478935974
6,51.9743963461
6,50.43208210191402
6,35.8724656245
8,41.9618837939
6,35.4961950718
9,40.511347605966165
7,42.1626148943
8,56.46360586527288
6,59.2256835796
3,39.036486113864335
9,45.2176794811
4,55.90397837369598
12,42.4554206846
12,51.5010132982479
11,50.2523091558
8,43.9931247204
6,46.5024869185
9,38.47937832710863
8,53.5428591489
7,49.4062934071
7,62.014310398
11,34.56616055718137
7,58.075713596
8,40.874967465195695
11,49.6036547966
11,41.46895649546022
7,56.9570068605
3,36.735547295865196
10,44.0316389694
7,45.925901414
12,58.806699811752665
6,35.0879117156
5,45.52080629557527
3,43.0740888266
12,41.4412226146
9,38.6720235914
12,48.39418955320534
4,59.6953865887
12,63.83146271838192
4,64.4037491516
8,73.04788592740411
3,37.921902123
9,47.9098649253
8,54.1975711421
5,57.6171972566
6,58.18293388429741
5,57.3919414092
9,46.9076483275
9,69.1289678051898
4,38.5278142095
5,41.2816705879
3,50.6250283575
12,36.6533933294
8,61.4153664584
6,64.37969783
3,35.9413938826
3,38.0768205167
11,74.46382570378879
12,61.9126125244
9,40.720049421158635
6,50.6650420411
10,63.7981920163
7,43.7098538199
11,39.3005253957
9,57.4933022053
7,58.8937178405
12,59.88241436955194
10,62.2568552845
9,45.2131772152
8,61.2272482376
5,45.977466904
10,38.3348111173
3,44.4930414055
7,46.33286434696187
11,42.1071643534
8,32.36549317039361
5,49.3602502488
5,54.3429214958
8,37.464373595528
10,59.3560193079
3,50.092640318678804
10,42.1271468475
3,61.5772667623
7,61.525090236553616
10,44.5175230705
3,36.900876962
11,43.6264858018
3,42.64865029372827
5,57.6315578163
6,36.749948820894566
7,60.5022363714
9,56.2621124209
12,46.6273490397
10,44.3243768359
3,74.38210442723654
12,41.9376450885
11,58.446052134707124
6,46.9246719513
9,60.6316700576
4,61.6980524719
11,40.3683852099
8,55.8806126633
8,31.537062383147823
12,50.4230447775
6,73.47170144403947
7,55.7313739864
12,59.4169814934
3,45.519322526
4,36.2973705523
12,62.1590372791
12,26.52032219511066
11,62.8888860327
9,37.82366783681798
3,42.3865866278
6,57.3599072727
8,37.4909213335
4,53.02005093039843
5,62.3604803509
12,71.8404820708618
6,48.1887298096
11,37.597301257048585
7,59.7659232747
3,62.543230981719546
8,62.0593677918
11,64.74439684827536
12,54.0214070066
10,61.0653740811
7,44.9074191676
6,41.8078518315
12,58.4057897705758
4,41.5606177335
10,49.83063693133565
11,54.0917528443
5,61.3650919037
3,61.6366544326
3,29.94505971818913
3,56.7562423277
3,27.592499238149482
11,37.7353283534
4,55.9830724034
12,44.4933969379
8,45.1743137019
9,47.4094076808
11,40.8948497408
8,32.20556665210159
11,39.429735954
7,71.05254808692865
11,36.79074535
9,56.3643845858
11,45.7796699934
5,36.014913401664856
11,61.407103667
12,52.08339204074938
7,58.2256963512
3,37.0208179319
11,60.0747911167
6,31.293633442936454
3,40.7053693513
3,33.41069552235489
4,59.0573321277
6,62.1609241167
9,48.1120706726
7,68.71797541012084
10,60.5795620937
10,56.567909777
9,65.07761377402025
7,59.0814721345
7,56.97775145206168
8,60.2336168926
5,66.82992998386158
12,44.4269208622
12,50.2098047737
12,55.5264630986
11,42.2337817132
7,60.8890454213
12,39.834752334756196
7,53.854566675
12,42.6269182145
10,51.0473180981
11,41.6897725157
4,48.316356798
5,72.82470004199858
3,56.8988757502
12,50.7274347248
6,64.6075798955
7,69.38757945687274
12,45.0518071126
5,38.426171144982035
4,49.4976159178
12,32.53871604993141
7,63.6358221703
12,61.6741986511803
8,43.4723259049
5,70.85592726993832
8,52.5255493139
12,59.32827541421795
4,50.9853075345
3,62.7131138078
6,57.32360087045612
7,49.4998893667
8,25.535019605279835
5,54.1700652137
4,52.57733157674171
7,60.725573425
5,63.3315378289
4,56.726194592917444
12,62.4626897409
7,53.7308244408502
8,51.5756392036
3,56.5457624339
6,44.9790367527
5,26.419300514411724
7,42.3471809484
9,54.9402518153
8,43.0048596461
9,66.9846261815808
11,36.2678445777
8,71.71301222188912
11,51.6494149807
3,45.803458443284995
7,60.2370697718
8,49.1206960603
12,50.7733561313
5,64.2131957824
9,61.5849725116
10,55.9511872497
3,56.789268520720704
12,52.7813299032
10,48.8722877972
12,59.6500906794
5,55.6191216207
3,35.3397011579
11,54.321172330775966
6,55.0345353194
8,58.321169857344266
7,52.7674691708
10,40.584900545276724
7,48.5373553226
5,74.42018078068813
9,36.4267749271
5,50.18517586845343
9,56.318595438
12,61.4427147797
12,60.9549414504
5,63.723311444138055
10,60.128046533
12,50.7821532265
6,48.3631427663
3,42.1948397372
3,45.6390418168
5,25.485787666848992
8,35.4539135448
6,29.356601026359904
9,37.3666860999
9,35.2104006608
11,40.3644188707
11,62.525058805690534
5,48.4649992097
5,41.21204144052916
9,45.1075909615
6,44.796341611
8,42.81455952408779
7,53.4621395031
7,61.182813385348204
11,40.2812224148
10,27.013354535614237
7,48.154513761
5,58.09632313180278
6,60.2173026953
4,29.140313618715297
5,54.4756170532
10,32.55119371109323
11,55.9019381597
9,30.465581900872746
9,54.2603603461
12,51.51336598513486
6,51.295358748
12,53.8541421567
6,32.80099889385983
5,57.8521676011
9,63.60244465
9,73.90142183332682
4,49.5147071401
9,27.531938861017224
7,62.1180512918
4,57.3812800535
9,70.26951948619268
11,52.3637095403
4,35.235109384386945
11,44.7698437129
12,62.76747777647695
4,60.5280078142
3,40.6979032192
3,35.3634811987
3,35.7939302016
10,59.3679481139
3,59.111188715
5,46.5417899781
5,40.8775690685
8,30.928245088626205
9,41.726369746
4,73.92273393789623
12,64.3343261617
3,56.6728722203
10,43.559759318553134
6,39.5236154377
10,51.7501732043
6,54.9193210525
12,46.7852686128
6,56.8629140696
11,62.0883704735
8,55.7961488492
7,56.10508359627792
5,36.889869775
5,40.7057672748
9,56.07962690995629
6,54.5823809911
3,38.4027139331
4,35.64242501038652
5,47.006390509
11,71.61589546713897
12,47.5725069146
8,61.464624542225714
10,52.1123881834
10,61.763483767
9,69.86601656146277
3,56.8094152053
6,38.8204644574
6,46.9169148423
3,37.7414996465
3,32.90793978194292
7,56.8573898977
3,46.0393995807
12,45.7304254372
11,36.4234513847
3,46.647076692451435
3,60.2472660102
9,55.1529072418
8,26.38007781844803
11,44.4472432915
9,49.0646291386
8,45.78347246605822
3,50.3855448163
5,56.2897941203
7,50.276168138
5,56.77417508282131
3,38.1233670852
4,57.4372381136
7,65.2411265247801
4,57.2974569526
12,39.5156335937
7,57.1626258049
5,39.1939125356
11,63.2144725238
11,60.5901345808
4,41.9401896161
7,64.59128122008835
3,40.9541174338
10,52.2934926554
10,50.1495684486
4,47.688736051770164
9,40.0769730504
12,37.0005478553
11,36.8422051129
8,42.7579365271
7,48.6341400667
3,63.0594382311
10,37.4437974598
3,64.4650139581
12,38.1254723127
11,52.4686253173
12,48.6183326986
12,36.655204122
5,39.2251023487
12,36.9528369131
3,60.12801964750874
11,45.4849732716
4,27.844748823227043
9,52.4452256366
6,45.1823564525635
3,50.6884813435
4,56.464386096
12,55.8612590499
9,37.5377888865
3,36.1807763472
9,38.310673717373064
5,40.1366117928
8,49.8190253144
7,36.557018508
8,50.1385262958
6,59.109219303584105
10,57.1031185792
3,26.029457935784556
7,63.8460333603
4,29.347270005316982
10,45.449415671
4,46.2973005083671
5,36.7700492083
5,60.3279371868
8,63.0798991226
12,59.7745492946
8,38.9986983353
4,64.0199331221
3,49.6608582978
5,74.15873689641751
11,38.7029614059
7,73.24430020077232
12,45.4545513201
5,55.65615417240104
4,46.2889115895
7,57.84558782986441
5,54.3911744323
5,55.15330845798026
3,49.9625770017
12,59.2465858148
5,48.3991632125
10,61.3301573343
11,54.2860779201
7,65.85013959258583
10,51.5557215738
7,49.604876567120826
7,36.3085072306
4,42.31930612189194
9,41.7493283808
8,53.7973244104
10,64.1999405707
8,51.43151823784635
11,37.5694997172
3,35.2056439268
9,28.772852013416472
12,43.6237089628
6,45.29023531553782
12,58.8639846261
11,47.6278754051
10,72.53653873194557
3,40.8435740789
11,39.6231746706
7,48.403919005531144
8,43.5363377647
12,41.2634202771
4,52.95950293894528
11,58.4638285823
6,54.1599971671
9,47.4525203133
11,38.8303392011
12,62.9064228609
12,36.5594534299
5,60.3884656456
6,55.73336116380218
8,58.9373721216
10,50.869835662272266
9,52.7361948205
9,58.03467758863384
3,36.526496
10,39.6870490679
3,26.927971341558454
9,38.380707046
10,49.3448590249
4,64.44550316021792
12,44.4592437243
6,55.6998849753
8,48.1156899894
10,40.392479691
11,55.086730063792075
7,51.9402689679
9,61.5566752316
3,31.317853130439506
3,62.1855103762
12,50.419508399877195
12,63.9386448413
5,51.0799935138
6,53.7514114791
6,45.4211711064
12,69.59336186092003
5,44.4910066517
12,50.7163481348
10,39.9209065064
3,26.4550606005547
3,59.4416446081
7,44.7929667087
9,47.3383305268
6,60.8579057857
5,48.39363613737641
5,43.1791340827
11,46.0711378342
8,69.72419889098826
11,46.7017774825
3,43.0117908541
4,46.3106821691
11,44.88536693014257
10,42.0688724534
9,39.6830881275
10,52.3332117308
12,46.0679857521271
9,61.9596413489
5,63.743037531964895
7,38.0063466497
6,44.57674261874209
6,44.7310008301
8,70.32261784579202
8,38.1513368173
11,37.5828256447
5,46.1745744418
4,56.7437979746
3,50.1914524595
7,67.23525270530223
4,58.362996225
10,38.6617347544
3,43.83933653758798
7,53.1988147929
12,61.9075969206
5,45.63065357
4,42.5732894268
11,40.1670630603
10,54.0173658067538
10,64.8801788403
10,60.4425190852165
7,50.736236778
7,49.55949714459104
12,62.6481670386
3,37.2209412071
3,49.453406774020685
5,52.8482545316
7,160.5553496044696
45,37.5129452929
40,61.858669577117524
46,43.761188345
48,33.6028675417
27,38.8098526187
36,38.1067198484
33,58.294331534868554
13,47.6383769379
37,76.11094580334826
41,31.8835087951
37,71.32490968726218
35,34.4686953346
35,58.60300772115889
13,40.0542333387
25,80.2610974478817
29,40.7893830471
38,43.2589846948
16,62.58640617827739
34,31.9464901185
32,55.252995818476535
21,50.7195451279
47,24.4999568663
15,48.6629568564
41,22.1386002605
18,52.261065898
16,39.0444511297
29,50.265425970190584
44,47.2719820666
17,36.3006401365
22,23.5477113563
43,78.4406648210231
42,52.6676122213
16,83.06051861154373
26,37.3771948034
44,76.72206738118965
16,51.8271967624
29,62.45364188572185
13,22.456743476
21,71.57368333877943
28,52.8635376287
39,71.35091772572278
19,20.2875995989
20,70.41593075965196
26,22.6000103493
26,30.625340708
35,62.29651765314671
42,52.7777212168
41,67.14488647735209
49,36.5609886705
18,33.1674047666
28,89.31320893165368
28,23.5429845048
18,65.48882178503155
18,37.8475525922
13,28.7118976735
45,71.04116493061645
16,53.4978066606
34,20.4199033139
33,48.8094680704
49,69.40603699689693
34,30.9152466393
41,89.77836453032475
32,54.3639556044
16,79.5861637704558
17,34.1207544244
17,86.45903892415986
29,54.5754483302
22,50.493854239092805
46,52.8538301309
38,32.3280474757
44,60.92729345120259
39,26.0118663149
30,37.5926690096
32,58.66531156280496
49,36.1268155997
26,54.2799392315
44,38.618341581
19,21.0183505979
49,60.58803239426251
13,48.9782574014
40,50.4963629842
40,63.87561289569673
26,52.1139165249
18,70.91868815427328
18,41.0875118816
26,31.085349807
22,45.3191063917
33,71.01367086923779
31,24.7105402553
26,37.9654544355
37,45.5743202158
33,86.77199026450359
17,41.896134712
25,50.1510114495
41,75.62844831358798
24,36.1892883675
20,60.855343501686974
37,49.7668064171
41,37.0007873938
27,89.20626512460305
23,42.8132860847
29,53.18614906344852
40,49.598597321
21,66.05127286170296
27,47.9665988231
42,75.09035467343976
33,41.7217098811
33,51.9943929702
26,83.22118621664832
19,22.2567477334
14,23.9269825258
14,59.63834677593234
45,30.532127379
48,67.09801180952422
37,25.6682255623
34,71.95174461836997
25,50.7073351419
13,51.518388626805546
40,46.969271927
37,27.5027731011
31,67.94680133449808
31,46.6190808059
32,58.72676847511362
25,39.3196630113
47,73.48836012768092
25,54.4242452968
47,53.458670005324194
24,52.8879278962
46,89.7027006304028
33,33.8243464621
41,73.37467402402345
24,22.4056572837
43,83.0316958706012
20,32.5836404088
17,44.0398417569
29,52.7022959949
30,25.9461002646
17,28.8748906897
23,68.9231586979168
16,32.4083461904
47,64.70055170064181
26,33.1956723852
41,66.0310771547499
41,31.9572572195
47,86.85023003861593
24,35.0297708122
20,58.9143854207813
20,26.0881467443
48,51.4380701297
33,52.48981101260078
29,50.4672298193
42,79.36209030689972
13,40.2502724325
19,23.9525361497
32,86.98714059747678
31,54.575540919
46,44.7348184501
25,38.0260189993
15,29.6989059192
24,21.6773685587
43,26.6086252959
26,22.3333227369
26,27.8765947321
43,22.0030270498
26,46.8106880934
49,60.67321736491286
18,21.4160774158
39,28.3948048598
46,63.17309192869484
47,32.3780191553
21,33.7773111105
16,85.02063269451196
27,31.0577304759
21,42.573194525
30,46.7095198188
43,71.65492693658226
44,37.6630628017
23,28.2232611261
36,52.75187292123362
19,49.7624479677
23,72.65023253624975
45,51.893924533
44,51.60098419402456
42,44.6641023527
35,23.7054021163
20,41.3613556805
26,30.2298608859
31,66.27002745628288
17,52.0953845386
17,52.9993067253
16,57.97704876697092
37,54.1207405316
29,52.3479802416
17,59.01812935729027
48,41.427093801
35,45.9765323282
17,61.51230202849681
40,45.3895755688
15,84.0739059636809
27,48.8290585049
22,80.21161842954123
23,32.6082444741
36,33.2557438503
33,46.3159435053
33,42.4289171224
38,47.8166229339
26,27.913418727
38,24.0081736418
37,67.9610552678663
38,41.9929695402
26,42.382724919
32,64.02490489265352
49,25.0224855019
14,50.067608610786884
39,31.046383728
33,50.972265762
35,54.0293550678
29,29.6791258333
33,34.7621936934
29,87.38794454023363
27,32.8095125506
27,23.8743901485
32,53.182121292
40,51.5384996622
25,23.7280124412
22,57.2995567498262
43,24.2827257745
25,29.0499856729
28,85.6758553467615
36,29.2756080473
31,44.3635611715
46,33.3256797147
41,52.2114024575
36,89.13711335121819
22,34.6120375757
27,27.1447149744
47,22.7827694511
25,52.8765432173
49,71.80156732626406
43,53.4234752451
15,71.69191211893991
49,23.1283827848
26,81.14766784128267
49,35.4262518718
44,54.36563356472123
32,40.5937708597
38,87.975578784206
37,38.7961799923
25,27.8508623149
13,84.04427575981745
13,33.3465296724
33,47.9658948259
27,20.2193335939
49,51.62726060833356
42,37.3566799788
36,25.2621051834
46,51.5522774465
25,20.4399602986
30,35.2004589949
31,28.5441383173
24,58.61203191361993
27,48.9935148604
40,84.97121741041676
14,41.113862526
45,74.31983976151912
31,40.560542335
20,27.4927465276
38,29.0349909521
22,87.3591729902671
17,25.7798495659
45,53.05506248054276
14,28.1026387389
24,43.7653241014
42,53.9877414068
44,65.83311027794475
21,30.2732066252
18,27.7480679394
18,44.5561315781
33,78.2073253216221
15,35.0557171548
49,46.8073472851
44,20.8794178715
31,20.4325768289
34,69.90092963122805
36,52.1713778333
21,53.481650662
14,29.2075736939
19,67.3993397667523
18,21.4084396235
44,37.6124393828
30,50.1768557621
13,65.81620561368233
34,28.9542128667
27,34.8589079952
14,33.3249210032
24,59.406603821648716
21,24.444844121
8,161.2998577000081
15,22.7801768919
17,22.0632220185
17,15.1058093553
19,26.6715512967
14,25.2072645513
13,34.2634469196
17,34.4649187745
15,19.0294197505
12,15.685184795882089
11,16.967398068
14,7.179688689857336
19,25.4945556732
10,23.5048865827
17,29.9159579735
10,22.99258453045402
16,23.0591987866
11,26.2358038741
15,34.6658136482
18,15.2174430743
16,6.832532816188107
13,20.5852635496
18,20.2539973339
10,30.9876049601
15,21.5461550912
10,31.8573776977
13,29.0772505774
13,31.966369326
17,15.8337433306
15,32.0425879916
15,12.227462268709361
13,29.1489296765
12,26.0393420519
12,16.9673882148
11,20.465450299
18,29.8727462626
16,21.7973007868
11,33.7165205352
12,30.0081325163
19,31.1099532841
13,84.86546576358485
13,26.875492944
15,30.2578270612
12,23.5083398118
19,17.140362303
17,33.8520824535
17,6.248150691649222
14,33.7429218952
16,26.2385550462
12,19.9633251753
15,20.6932813448
15,21.9041359307
15,17.9737810832
19,21.1875709948
16,20.0513542161
12,46.87609013220699
16,20.7572668355
14,75.18738422413581
13,25.9971590551
11,30.1773984734
15,18.192711392801076
11,32.5114036796
11,34.1918068036
19,19.7415877749
19,30.1608299925
10,33.6984494609
17,27.3456881755
14,25.6338122853
19,22.3516882357
15,18.9469938241
10,38.3160208968057
19,17.9693497197
16,16.607571936
17,19.6548997461
10,33.1475859341
16,30.5450493792
13,33.0144831894
17,15.8260362126
16,32.0546797319
14,25.0415285079
10,28.6904166141
14,15.1946730231
15,26.297504059619094
18,19.8973614591
14,34.4546779284
17,26.859804535
17,17.1098517094
19,31.1936459632
17,31.8962337566
11,15.6152336719
15,63.25189465751909
11,34.0208131194
15,28.6416099683
17,27.6594215269
19,26.426222933
17,25.6415361838
18,19.2989845523
14,19.3112433893
11,28.8551532931
11,23.932479699009495
12,15.8818441419
12,69.8883781532487
10,20.691368347
17,72.08032354089492
18,23.684670088
19,81.88916842506829
11,30.5377906989
18,21.1547198509
10,19.635663780311255
14,34.1043394967
13,15.635792786
18,31.6969063573
12,21.5276004917
12,22.9130866365
12,15.0903800115
15,30.8912775023
13,26.8522575289
15,63.939828969493966
14,21.6225694655
15,74.43292579329731
17,23.069454395
16,15.5311824879
12,15.1040767072
12,28.8951567719
13,17.488231938
19,56.100862704135416
12,34.631831508
13,34.501796815901706
17,27.6824310092
13,31.7884217521
19,33.560629896
16,25.0141008791
15,25.8544160352
19,27.9507509788
18,74.09003284080501
12,26.8258460628
18,16.5120411582
15,32.9054192309
12,26.8464494588
15,74.30334098302382
18,18.7405686793
11,20.5977829261
19,23.6004979688
10,21.2823422505
18,22.6005805464
13,26.9716482162
10,25.9761864554
11,23.7086513587
13,18.9693568327
15,34.5685831804
10,26.7428525661
18,28.2542854135
10,23.1252204413
11,27.0184045688
19,29.6453724166
13,62.64352367996498
15,19.6652380285
13,26.2091139926
17,25.8116136144
13,54.65705851164203
10,34.7882732586
10,27.6512653728
12,28.0578102914
13,54.820446044624184
15,33.3400407306
17,17.005823857096264
12,25.1641811969
18,33.810474453
12,19.67814672443453
17,19.2109836479
13,17.6104171308
18,18.312941354
12,16.9484856642
11,26.4485277041
17,20.6767017512
17,77.47314559359306
15,17.9680479631
11,70.3517850433973
10,29.6066247806
11,29.3519296863
19,25.8160109945
12,16.3526718966
13,56.342204069734166
14,16.5568609538
16,82.03597229298833
17,15.9385354312
15,23.5327862866
16,21.9990034487
11,64.39911616741361
10,31.9830854422
19,20.0968289285
10,23.4466288807
10,21.7539592677
13,24.1697324539
10,29.7174471308
11,26.5501110468
14,11.666418043742262
15,24.1769816845
17,34.4847550772
19,16.6432889522
15,80.02682244407455
18,33.0750834225
17,25.631454521
11,48.16030964128069
15,26.7497801584
17,29.9084630874
11,19.658365347468937
17,23.622827258
14,21.3303713083
11,71.57395735136154
13,27.3850297229
17,32.6202318182
17,16.9834932306
16,31.5987332165
14,17.0089349653
16,71.92905615207857
13,18.5504507595
13,22.5083680386
11,26.35095528
15,27.6232535849
11,31.7373289941
15,27.5072384408
11,28.2470670473
16,28.683258198
11,36.061878374141905
19,32.6425810442
18,87.96054766221381
13,30.2054922573
15,26.5062313962
18,29.9479518623
11,19.8797568443
17,30.01024251
17,26.4284948206
15,33.7899052213
11,17.5696983941
10,29.9044678351
11,27.2745425179
